ID,wav,wav_format,duration,gender 
4063,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_3\common_voice_id_20955104.wav,.wav,3.504,male
4064,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_3\common_voice_id_20953653.wav,.wav,3.648,male
4065,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_56\common_voice_id_20891777.wav,.wav,2.664,female
4066,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_68\common_voice_id_20762086.wav,.wav,4.464,male
4067,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_67\common_voice_id_19878658.wav,.wav,6.0,male
4068,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_4\common_voice_id_19392487.wav,.wav,3.744,male
4069,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_80\common_voice_id_20954345.wav,.wav,3.408,male
4070,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_86\common_voice_id_20953847.wav,.wav,5.04,male
4071,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_84\common_voice_id_20955053.wav,.wav,4.656,male
4072,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_74\common_voice_id_20954942.wav,.wav,2.952,female
4073,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_68\common_voice_id_20762058.wav,.wav,4.776,male
4074,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_5\common_voice_id_20953556.wav,.wav,3.864,male
4075,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_63\common_voice_id_19783767.wav,.wav,5.76,male
4076,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_1\common_voice_id_19704875.wav,.wav,2.904,male
4077,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_85\common_voice_id_19197550.wav,.wav,3.264,male
4078,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_57\common_voice_id_19652987.wav,.wav,5.28,male
4079,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_41\common_voice_id_20867346.wav,.wav,2.664,male
4080,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_71\common_voice_id_19648007.wav,.wav,4.272,male
4081,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_4\common_voice_id_19080227.wav,.wav,4.416,male
4082,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_5\common_voice_id_20990956.wav,.wav,2.544,male
4083,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_53\common_voice_id_19959610.wav,.wav,3.576,male
4084,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_54\common_voice_id_20120767.wav,.wav,4.608,male
4085,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_70\common_voice_id_19487472.wav,.wav,3.264,male
4086,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_81\common_voice_id_20952955.wav,.wav,4.536,female
4087,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_3\common_voice_id_20954154.wav,.wav,3.192,male
4088,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_64\common_voice_id_20953306.wav,.wav,3.432,female
4089,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_5\common_voice_id_20971911.wav,.wav,2.76,male
4090,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_32\common_voice_id_19165775.wav,.wav,4.776,male
4091,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_71\common_voice_id_19647869.wav,.wav,2.88,male
4092,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_85\common_voice_id_19197584.wav,.wav,2.592,male
4093,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_66\common_voice_id_20954644.wav,.wav,3.984,female
4094,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_81\common_voice_id_20953099.wav,.wav,4.512,female
4095,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_59\common_voice_id_20339043.wav,.wav,4.056,male
4096,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_59\common_voice_id_20338963.wav,.wav,3.744,male
4097,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_1\common_voice_id_19820863.wav,.wav,2.616,male
4098,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_85\common_voice_id_19197617.wav,.wav,4.248,male
4099,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_86\common_voice_id_20953637.wav,.wav,4.872,male
4100,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_56\common_voice_id_20891782.wav,.wav,4.032,female
4101,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_1\common_voice_id_19783638.wav,.wav,4.224,male
4102,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_49\common_voice_id_20857498.wav,.wav,2.664,female
4103,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_3\common_voice_id_20953057.wav,.wav,4.776,male
4104,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_47\common_voice_id_19685319.wav,.wav,3.024,male
4105,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_76\common_voice_id_19986918.wav,.wav,3.096,male
4106,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_1\common_voice_id_19882909.wav,.wav,2.376,male
4107,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_83\common_voice_id_20263316.wav,.wav,5.496,female
4108,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_3\common_voice_id_20955000.wav,.wav,3.456,male
4109,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_32\common_voice_id_19165777.wav,.wav,5.256,male
4110,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_80\common_voice_id_20955019.wav,.wav,5.352,male
4111,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_82\common_voice_id_20957328.wav,.wav,4.704,female
4112,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_35\common_voice_id_19803163.wav,.wav,5.712,male
4113,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_76\common_voice_id_19982410.wav,.wav,3.216,male
4114,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_76\common_voice_id_19982385.wav,.wav,3.576,male
4115,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_4\common_voice_id_19364637.wav,.wav,4.584,male
4116,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_64\common_voice_id_20953261.wav,.wav,3.384,female
4117,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_76\common_voice_id_19986865.wav,.wav,4.416,male
4118,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_67\common_voice_id_19878671.wav,.wav,5.184,male
4119,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_62\common_voice_id_19315808.wav,.wav,4.056,male
4120,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_80\common_voice_id_20954565.wav,.wav,3.336,male
4121,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_26\common_voice_id_20952819.wav,.wav,4.824,male
4122,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_77\common_voice_id_20387941.wav,.wav,2.328,male
4123,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_1\common_voice_id_19820878.wav,.wav,3.144,male
4124,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_70\common_voice_id_19487448.wav,.wav,4.464,male
4125,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_85\common_voice_id_19197545.wav,.wav,2.616,male
4126,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_4\common_voice_id_19376336.wav,.wav,2.784,male
4127,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_35\common_voice_id_19803165.wav,.wav,4.152,male
4128,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_76\common_voice_id_19986917.wav,.wav,3.096,male
4129,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_20\common_voice_id_19080912.wav,.wav,3.816,male
4130,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_85\common_voice_id_19197556.wav,.wav,3.624,male
4131,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_84\common_voice_id_20955209.wav,.wav,4.416,male
4132,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_76\common_voice_id_19986866.wav,.wav,3.336,male
4133,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_86\common_voice_id_20954026.wav,.wav,3.864,male
4134,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_86\common_voice_id_20953943.wav,.wav,3.984,male
4135,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_73\common_voice_id_20879251.wav,.wav,4.296,male
4136,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_78\common_voice_id_19493223.wav,.wav,2.856,male
4137,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_63\common_voice_id_19783769.wav,.wav,4.32,male
4138,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_76\common_voice_id_19982387.wav,.wav,6.072,male
4139,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_4\common_voice_id_19487375.wav,.wav,3.864,male
4140,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_84\common_voice_id_20954729.wav,.wav,5.616,male
4141,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_83\common_voice_id_20319127.wav,.wav,2.784,female
4142,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_4\common_voice_id_19508523.wav,.wav,3.024,male
4143,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_5\common_voice_id_20953746.wav,.wav,3.288,male
4144,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_56\common_voice_id_20891789.wav,.wav,3.792,female
4145,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_5\common_voice_id_20985797.wav,.wav,3.624,male
4146,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_81\common_voice_id_20953313.wav,.wav,5.64,female
4147,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_78\common_voice_id_20821499.wav,.wav,3.816,male
4148,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_68\common_voice_id_20762084.wav,.wav,5.976,male
4149,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_81\common_voice_id_20952993.wav,.wav,6.336,female
4150,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_3\common_voice_id_20954464.wav,.wav,2.904,male
4151,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Indonesian\train\indo_trn_sp_67\common_voice_id_19878659.wav,.wav,5.736,male
